"eventID","parentEventID","habitat","locationID","countryCode","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","geodeticDatum","locality","sampleSizeValue","sampleSizeUnit","eventDate","eventType","samplingProtocol","eventRemarks","identifiedBy","county","stateProvince","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation"
"UKFS_030.20200706","UKFS_030","grasslandHerbaceous","UKFS_030.tickPlot.tck","US",39.045116,-95.213433,20.1,"WGS84","UKFS_030",160,"m","2020-07-06 15:34:00","site visit","drag",,"L. Beati",,,321.1,321.3,"321.2m"
"UKFS_003.20200706","UKFS_003","deciduousForest","UKFS_003.tickPlot.tck","US",39.053769,-95.187084,20.1,"WGS84","UKFS_003",160,"m","2020-07-06 16:09:00","site visit","drag and flag",,"L. Beati",,,322.2,322.6,"322.4m"
"UKFS_002.20200706","UKFS_002","deciduousForest","UKFS_002.tickPlot.tck","US",39.045893,-95.207026,20.1,"WGS84","UKFS_002",160,"m","2020-07-06 16:10:00","site visit","drag and flag",,"L. Beati",,,315.2,315.4,"315.3m"
"UKFS_018.20200706","UKFS_018","grasslandHerbaceous","UKFS_018.tickPlot.tck","US",39.053205,-95.194658,20.1,"WGS84","UKFS_018",160,"m","2020-07-06 17:07:00","site visit","drag and flag",,"L. Beati",,,324.7,324.9,"324.8m"
"UKFS_003.20200803","UKFS_003","deciduousForest","UKFS_003.tickPlot.tck","US",39.053769,-95.187084,20.1,"WGS84","UKFS_003",165,"m","2020-08-03 18:04:00","site visit","drag and flag",,"L. Beati",,,322.2,322.6,"322.4m"
"UKFS_018.20200803","UKFS_018","grasslandHerbaceous","UKFS_018.tickPlot.tck","US",39.053205,-95.194658,20.1,"WGS84","UKFS_018",160,"m","2020-08-03 18:35:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,324.7,324.9,"324.8m"
"UKFS_030.20200804","UKFS_030","grasslandHerbaceous","UKFS_030.tickPlot.tck","US",39.045116,-95.213433,20.1,"WGS84","UKFS_030",160,"m","2020-08-04 18:12:00","site visit","flag",,"L. Beati",,,321.1,321.3,"321.2m"
"UKFS_001.20200804","UKFS_001","deciduousForest","UKFS_001.tickPlot.tck","US",39.037238,-95.19863,20.1,"WGS84","UKFS_001",165,"m","2020-08-04 18:27:00","site visit","drag and flag",,"L. Beati",,,321.8,322,"321.9m"
"UKFS_004.20200804","UKFS_004","deciduousForest","UKFS_004.tickPlot.tck","US",39.043188,-95.201,20.1,"WGS84","UKFS_004",160,"m","2020-08-04 19:17:00","site visit","drag and flag",,"L. Beati",,,319.3,319.5,"319.4m"
"UKFS_002.20200805","UKFS_002","deciduousForest","UKFS_002.tickPlot.tck","US",39.045893,-95.207026,20.1,"WGS84","UKFS_002",160,"m","2020-08-05 15:15:00","site visit","drag and flag",,"L. Beati",,,315.2,315.4,"315.3m"
"UKFS_001.20200820","UKFS_001","deciduousForest","UKFS_001.tickPlot.tck","US",39.037238,-95.19863,20.1,"WGS84","UKFS_001",165,"m","2020-08-20 14:07:00","site visit","drag and flag",,"L. Beati",,,321.8,322,"321.9m"
"UKFS_030.20200820","UKFS_030","grasslandHerbaceous","UKFS_030.tickPlot.tck","US",39.045116,-95.213433,20.1,"WGS84","UKFS_030",160,"m","2020-08-20 16:24:00","site visit","drag",,"L. Beati",,,321.1,321.3,"321.2m"
"UKFS_002.20200820","UKFS_002","deciduousForest","UKFS_002.tickPlot.tck","US",39.045893,-95.207026,20.1,"WGS84","UKFS_002",160,"m","2020-08-20 16:55:00","site visit","drag and flag",,"L. Beati",,,315.2,315.4,"315.3m"
"UKFS_018.20200820","UKFS_018","grasslandHerbaceous","UKFS_018.tickPlot.tck","US",39.053205,-95.194658,20.1,"WGS84","UKFS_018",160,"m","2020-08-20 18:01:00","site visit","drag and flag",,"L. Beati",,,324.7,324.9,"324.8m"
"UKFS_003.20200821","UKFS_003","deciduousForest","UKFS_003.tickPlot.tck","US",39.053769,-95.187084,20.1,"WGS84","UKFS_003",150,"m","2020-08-21 14:31:00","site visit","drag and flag",,"L. Beati",,,322.2,322.6,"322.4m"
"UKFS_004.20200821","UKFS_004","deciduousForest","UKFS_004.tickPlot.tck","US",39.043188,-95.201,20.1,"WGS84","UKFS_004",155,"m","2020-08-21 16:29:00","site visit","drag and flag",,"L. Beati",,,319.3,319.5,"319.4m"
"UKFS_002.20200914","UKFS_002","deciduousForest","UKFS_002.tickPlot.tck","US",39.045893,-95.207026,20.1,"WGS84","UKFS_002",160,"m","2020-09-14 14:51:00","site visit","drag",,"L. Beati",,,315.2,315.4,"315.3m"
"UKFS_001.20200914","UKFS_001","deciduousForest","UKFS_001.tickPlot.tck","US",39.037238,-95.19863,20.1,"WGS84","UKFS_001",160,"m","2020-09-14 14:54:00","site visit","drag and flag",,"L. Beati",,,321.8,322,"321.9m"
"UKFS_030.20200914","UKFS_030","grasslandHerbaceous","UKFS_030.tickPlot.tck","US",39.045116,-95.213433,20.1,"WGS84","UKFS_030",160,"m","2020-09-14 16:13:00","site visit","drag",,"L. Beati",,,321.1,321.3,"321.2m"
"UKFS_004.20200914","UKFS_004","deciduousForest","UKFS_004.tickPlot.tck","US",39.043188,-95.201,20.1,"WGS84","UKFS_004",160,"m","2020-09-14 17:40:00","site visit","drag","57 marker seems to be missing in action. Possibly chewed off.","L. Beati",,,319.3,319.5,"319.4m"
"UKFS_003.20200914","UKFS_003","deciduousForest","UKFS_003.tickPlot.tck","US",39.053769,-95.187084,20.1,"WGS84","UKFS_003",160,"m","2020-09-14 17:41:00","site visit","drag and flag",,"L. Beati",,,322.2,322.6,"322.4m"
"UKFS_018.20200914","UKFS_018","grasslandHerbaceous","UKFS_018.tickPlot.tck","US",39.053205,-95.194658,20.1,"WGS84","UKFS_018",160,"m","2020-09-14 19:41:00","site visit","drag and flag",,"L. Beati",,,324.7,324.9,"324.8m"
"UKFS_001.20201001","UKFS_001","deciduousForest","UKFS_001.tickPlot.tck","US",39.037238,-95.19863,20.1,"WGS84","UKFS_001",160,"m","2020-10-01 14:28:00","site visit","drag and flag",,"L. Beati",,,321.8,322,"321.9m"
"UKFS_030.20201001","UKFS_030","grasslandHerbaceous","UKFS_030.tickPlot.tck","US",39.045116,-95.213433,20.1,"WGS84","UKFS_030",160,"m","2020-10-01 15:07:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,321.1,321.3,"321.2m"
"UKFS_002.20201001","UKFS_002","deciduousForest","UKFS_002.tickPlot.tck","US",39.045893,-95.207026,20.1,"WGS84","UKFS_002",160,"m","2020-10-01 15:38:00","site visit","drag",,"L. Beati",,,315.2,315.4,"315.3m"
"UKFS_003.20201001","UKFS_003","deciduousForest","UKFS_003.tickPlot.tck","US",39.053769,-95.187084,20.1,"WGS84","UKFS_003",160,"m","2020-10-01 16:41:00","site visit","drag and flag",,"L. Beati",,,322.2,322.6,"322.4m"
"UKFS_004.20201001","UKFS_004","deciduousForest","UKFS_004.tickPlot.tck","US",39.043188,-95.201,20.1,"WGS84","UKFS_004",160,"m","2020-10-01 17:26:00","site visit","drag",,"L. Beati",,,319.3,319.5,"319.4m"
"UKFS_018.20201001","UKFS_018","grasslandHerbaceous","UKFS_018.tickPlot.tck","US",39.053205,-95.194658,20.1,"WGS84","UKFS_018",160,"m","2020-10-01 17:56:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,324.7,324.9,"324.8m"
"UKFS_003.20210330","UKFS_003","deciduousForest","UKFS_003.tickPlot.tck","US",39.053769,-95.187084,20.1,"WGS84","UKFS_003",160,"m","2021-03-30 14:03:00","site visit","drag and flag",,"L. Beati",,,322.2,322.6,"322.4m"
"UKFS_004.20210330","UKFS_004","deciduousForest","UKFS_004.tickPlot.tck","US",39.043188,-95.201,20.1,"WGS84","UKFS_004",160,"m","2021-03-30 15:02:00","site visit","drag and flag",,"L. Beati",,,319.3,319.5,"319.4m"
"UKFS_001.20210330","UKFS_001","deciduousForest","UKFS_001.tickPlot.tck","US",39.037238,-95.19863,20.1,"WGS84","UKFS_001",160,"m","2021-03-30 16:16:00","site visit","drag and flag",,"L. Beati",,,321.8,322,"321.9m"
"UKFS_018.20210401","UKFS_018","grasslandHerbaceous","UKFS_018.tickPlot.tck","US",39.053205,-95.194658,20.1,"WGS84","UKFS_018",160,"m","2021-04-01 15:06:00","site visit","drag and flag","identifiedBy is NA because there are no occurrence records for this event",,,,324.7,324.9,"324.8m"
"UKFS_002.20210401","UKFS_002","deciduousForest","UKFS_002.tickPlot.tck","US",39.045893,-95.207026,20.1,"WGS84","UKFS_002",160,"m","2021-04-01 15:54:00","site visit","drag and flag",,"L. Beati",,,315.2,315.4,"315.3m"
"UKFS_030.20210401","UKFS_030","grasslandHerbaceous","UKFS_030.tickPlot.tck","US",39.045116,-95.213433,20.1,"WGS84","UKFS_030",160,"m","2021-04-01 16:40:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,321.1,321.3,"321.2m"
"UKFS_018.20210412","UKFS_018","grasslandHerbaceous","UKFS_018.tickPlot.tck","US",39.053205,-95.194658,20.1,"WGS84","UKFS_018",,,"2021-04-12 17:00:00","site visit",,"COVID19; No survey conducted; identifiedBy is NA because there are no occurrence records for this event",,,,324.7,324.9,"324.8m"
"UKFS_030.20210412","UKFS_030","grasslandHerbaceous","UKFS_030.tickPlot.tck","US",39.045116,-95.213433,20.1,"WGS84","UKFS_030",,,"2021-04-12 17:00:00","site visit",,"COVID19; No survey conducted; identifiedBy is NA because there are no occurrence records for this event",,,,321.1,321.3,"321.2m"
"UKFS_001.20210412","UKFS_001","deciduousForest","UKFS_001.tickPlot.tck","US",39.037238,-95.19863,20.1,"WGS84","UKFS_001",,,"2021-04-12 17:00:00","site visit",,"COVID19; No survey conducted; identifiedBy is NA because there are no occurrence records for this event",,,,321.8,322,"321.9m"
"UKFS_002.20210412","UKFS_002","deciduousForest","UKFS_002.tickPlot.tck","US",39.045893,-95.207026,20.1,"WGS84","UKFS_002",,,"2021-04-12 17:00:00","site visit",,"COVID19; No survey conducted; identifiedBy is NA because there are no occurrence records for this event",,,,315.2,315.4,"315.3m"
"UKFS_003.20210412","UKFS_003","deciduousForest","UKFS_003.tickPlot.tck","US",39.053769,-95.187084,20.1,"WGS84","UKFS_003",,,"2021-04-12 17:00:00","site visit",,"COVID19; No survey conducted; identifiedBy is NA because there are no occurrence records for this event",,,,322.2,322.6,"322.4m"
"UKFS_004.20210412","UKFS_004","deciduousForest","UKFS_004.tickPlot.tck","US",39.043188,-95.201,20.1,"WGS84","UKFS_004",,,"2021-04-12 17:00:00","site visit",,"COVID19; No survey conducted; identifiedBy is NA because there are no occurrence records for this event",,,,319.3,319.5,"319.4m"
"UKFS_004.20210503","UKFS_004","deciduousForest","UKFS_004.tickPlot.tck","US",39.043188,-95.201,20.1,"WGS84","UKFS_004",120,"m","2021-05-03 14:17:00","site visit","drag and flag","stopped sampling early due to rain","L. Beati",,,319.3,319.5,"319.4m"
"UKFS_030.20210505","UKFS_030","grasslandHerbaceous","UKFS_030.tickPlot.tck","US",39.045116,-95.213433,20.1,"WGS84","UKFS_030",160,"m","2021-05-05 18:17:00","site visit","drag",,"L. Beati",,,321.1,321.3,"321.2m"
"UKFS_018.20210511","UKFS_018","grasslandHerbaceous","UKFS_018.tickPlot.tck","US",39.053205,-95.194658,20.1,"WGS84","UKFS_018",160,"m","2021-05-11 13:59:00","site visit","drag and flag",,"L. Beati",,,324.7,324.9,"324.8m"
"UKFS_003.20210511","UKFS_003","deciduousForest","UKFS_003.tickPlot.tck","US",39.053769,-95.187084,20.1,"WGS84","UKFS_003",160,"m","2021-05-11 14:57:00","site visit","drag and flag",,"L. Beati",,,322.2,322.6,"322.4m"
"UKFS_002.20210511","UKFS_002","deciduousForest","UKFS_002.tickPlot.tck","US",39.045893,-95.207026,20.1,"WGS84","UKFS_002",160,"m","2021-05-11 16:21:00","site visit","drag and flag",,"L. Beati",,,315.2,315.4,"315.3m"
"UKFS_001.20210511","UKFS_001","deciduousForest","UKFS_001.tickPlot.tck","US",39.037238,-95.19863,20.1,"WGS84","UKFS_001",160,"m","2021-05-11 17:28:00","site visit","drag and flag",,"L. Beati",,,321.8,322,"321.9m"
"UKFS_018.20210525","UKFS_018","grasslandHerbaceous","UKFS_018.tickPlot.tck","US",39.053205,-95.194658,20.1,"WGS84","UKFS_018",160,"m","2021-05-25 14:17:00","site visit","drag and flag",,"L. Beati",,,324.7,324.9,"324.8m"
"UKFS_004.20210525","UKFS_004","deciduousForest","UKFS_004.tickPlot.tck","US",39.043188,-95.201,20.1,"WGS84","UKFS_004",160,"m","2021-05-25 14:40:00","site visit","drag and flag","2 adult ticks lost on plot. Fell off cloth/pants before collecting.","L. Beati",,,319.3,319.5,"319.4m"
"UKFS_003.20210525","UKFS_003","deciduousForest","UKFS_003.tickPlot.tck","US",39.053769,-95.187084,20.1,"WGS84","UKFS_003",160,"m","2021-05-25 15:01:00","site visit","drag and flag",,"L. Beati",,,322.2,322.6,"322.4m"
"UKFS_030.20210525","UKFS_030","grasslandHerbaceous","UKFS_030.tickPlot.tck","US",39.045116,-95.213433,20.1,"WGS84","UKFS_030",160,"m","2021-05-25 16:02:00","site visit","drag",,"L. Beati",,,321.1,321.3,"321.2m"
"UKFS_001.20210525","UKFS_001","deciduousForest","UKFS_001.tickPlot.tck","US",39.037238,-95.19863,20.1,"WGS84","UKFS_001",160,"m","2021-05-25 16:18:00","site visit","drag and flag",,"L. Beati",,,321.8,322,"321.9m"
"UKFS_002.20210525","UKFS_002","deciduousForest","UKFS_002.tickPlot.tck","US",39.045893,-95.207026,20.1,"WGS84","UKFS_002",160,"m","2021-05-25 16:26:00","site visit","drag and flag",,"L. Beati",,,315.2,315.4,"315.3m"
"UKFS_001.20210610","UKFS_001","deciduousForest","UKFS_001.tickPlot.tck","US",39.037238,-95.19863,20.1,"WGS84","UKFS_001",160,"m","2021-06-10 16:04:00","site visit","drag and flag",,"L. Beati",,,321.8,322,"321.9m"
"UKFS_003.20210610","UKFS_003","deciduousForest","UKFS_003.tickPlot.tck","US",39.053769,-95.187084,20.1,"WGS84","UKFS_003",160,"m","2021-06-10 18:15:00","site visit","drag and flag",,"L. Beati",,,322.2,322.6,"322.4m"
"UKFS_018.20210610","UKFS_018","grasslandHerbaceous","UKFS_018.tickPlot.tck","US",39.053205,-95.194658,20.1,"WGS84","UKFS_018",170,"m","2021-06-10 19:29:00","site visit","drag and flag",,"L. Beati",,,324.7,324.9,"324.8m"
"UKFS_030.20210614","UKFS_030","grasslandHerbaceous","UKFS_030.tickPlot.tck","US",39.045116,-95.213433,20.1,"WGS84","UKFS_030",160,"m","2021-06-14 14:45:00","site visit","drag","One tick fell off while trying to remove it from the tick collection fanny pack.","L. Beati",,,321.1,321.3,"321.2m"
"UKFS_002.20210614","UKFS_002","deciduousForest","UKFS_002.tickPlot.tck","US",39.045893,-95.207026,20.1,"WGS84","UKFS_002",160,"m","2021-06-14 15:22:00","site visit","drag and flag","Lost one tick","L. Beati",,,315.2,315.4,"315.3m"
"UKFS_004.20210614","UKFS_004","deciduousForest","UKFS_004.tickPlot.tck","US",39.043188,-95.201,20.1,"WGS84","UKFS_004",175,"m","2021-06-14 16:34:00","site visit","drag and flag",,"L. Beati",,,319.3,319.5,"319.4m"
"UKFS_018.20210706","UKFS_018","grasslandHerbaceous","UKFS_018.tickPlot.tck","US",39.053205,-95.194658,20.1,"WGS84","UKFS_018",160,"m","2021-07-06 14:22:00","site visit","drag and flag",,"L. Beati",,,324.7,324.9,"324.8m"
"UKFS_003.20210706","UKFS_003","deciduousForest","UKFS_003.tickPlot.tck","US",39.053769,-95.187084,20.1,"WGS84","UKFS_003",165,"m","2021-07-06 15:05:00","site visit","drag and flag",,"L. Beati",,,322.2,322.6,"322.4m"
"UKFS_004.20210706","UKFS_004","deciduousForest","UKFS_004.tickPlot.tck","US",39.043188,-95.201,20.1,"WGS84","UKFS_004",160,"m","2021-07-06 16:19:00","site visit","drag and flag",,"L. Beati",,,319.3,319.5,"319.4m"
"UKFS_030.20210706","UKFS_030","grasslandHerbaceous","UKFS_030.tickPlot.tck","US",39.045116,-95.213433,20.1,"WGS84","UKFS_030",160,"m","2021-07-06 17:40:00","site visit","drag","identifiedBy is NA because there are no occurrence records for this event",,,,321.1,321.3,"321.2m"
"UKFS_002.20210706","UKFS_002","deciduousForest","UKFS_002.tickPlot.tck","US",39.045893,-95.207026,20.1,"WGS84","UKFS_002",160,"m","2021-07-06 18:03:00","site visit","drag and flag",,"L. Beati",,,315.2,315.4,"315.3m"
"UKFS_001.20210706","UKFS_001","deciduousForest","UKFS_001.tickPlot.tck","US",39.037238,-95.19863,20.1,"WGS84","UKFS_001",160,"m","2021-07-06 19:07:00","site visit","drag and flag",,"L. Beati",,,321.8,322,"321.9m"
"UKFS_030.20210726","UKFS_030","grasslandHerbaceous","UKFS_030.tickPlot.tck","US",39.045116,-95.213433,20.1,"WGS84","UKFS_030",160,"m","2021-07-26 16:53:00","site visit","drag",,"L. Beati",,,321.1,321.3,"321.2m"
"UKFS_002.20210726","UKFS_002","deciduousForest","UKFS_002.tickPlot.tck","US",39.045893,-95.207026,20.1,"WGS84","UKFS_002",160,"m","2021-07-26 17:30:00","site visit","drag and flag",,"L. Beati",,,315.2,315.4,"315.3m"
"UKFS_004.20210726","UKFS_004","deciduousForest","UKFS_004.tickPlot.tck","US",39.043188,-95.201,20.1,"WGS84","UKFS_004",160,"m","2021-07-26 19:09:00","site visit","drag and flag",,"L. Beati",,,319.3,319.5,"319.4m"
"UKFS_001.20210729","UKFS_001","deciduousForest","UKFS_001.tickPlot.tck","US",39.037238,-95.19863,20.1,"WGS84","UKFS_001",160,"m","2021-07-29 14:37:00","site visit","drag and flag",,"L. Beati",,,321.8,322,"321.9m"
"UKFS_018.20210729","UKFS_018","grasslandHerbaceous","UKFS_018.tickPlot.tck","US",39.053205,-95.194658,20.1,"WGS84","UKFS_018",160,"m","2021-07-29 18:16:00","site visit","drag and flag",,"L. Beati",,,324.7,324.9,"324.8m"
"UKFS_003.20210729","UKFS_003","deciduousForest","UKFS_003.tickPlot.tck","US",39.053769,-95.187084,20.1,"WGS84","UKFS_003",165,"m","2021-07-29 19:20:00","site visit","drag and flag",,"L. Beati",,,322.2,322.6,"322.4m"
"UKFS_018.20210817","UKFS_018","grasslandHerbaceous","UKFS_018.tickPlot.tck","US",39.053205,-95.194658,20.1,"WGS84","UKFS_018",160,"m","2021-08-17 18:36:00","site visit","drag and flag",,"L. Beati",,,324.7,324.9,"324.8m"
"UKFS_030.20210817","UKFS_030","grasslandHerbaceous","UKFS_030.tickPlot.tck","US",39.045116,-95.213433,20.1,"WGS84","UKFS_030",160,"m","2021-08-17 18:41:00","site visit","drag","Some ticks collected were from previous tick bout","L. Beati",,,321.1,321.3,"321.2m"
"UKFS_002.20210817","UKFS_002","deciduousForest","UKFS_002.tickPlot.tck","US",39.045893,-95.207026,20.1,"WGS84","UKFS_002",160,"m","2021-08-17 19:27:00","site visit","drag and flag",,"L. Beati",,,315.2,315.4,"315.3m"
"UKFS_003.20210817","UKFS_003","deciduousForest","UKFS_003.tickPlot.tck","US",39.053769,-95.187084,20.1,"WGS84","UKFS_003",160,"m","2021-08-17 20:00:00","site visit","flag",,"L. Beati",,,322.2,322.6,"322.4m"
"UKFS_004.20210817","UKFS_004","deciduousForest","UKFS_004.tickPlot.tck","US",39.043188,-95.201,20.1,"WGS84","UKFS_004",160,"m","2021-08-17 21:01:00","site visit","drag and flag",,"L. Beati",,,319.3,319.5,"319.4m"
"UKFS_001.20210817","UKFS_001","deciduousForest","UKFS_001.tickPlot.tck","US",39.037238,-95.19863,20.1,"WGS84","UKFS_001",155,"m","2021-08-17 21:49:00","site visit","flag",,"L. Beati",,,321.8,322,"321.9m"
"UKFS_001.20210907","UKFS_001","deciduousForest","UKFS_001.tickPlot.tck","US",39.037238,-95.19863,20.1,"WGS84","UKFS_001",160,"m","2021-09-07 15:34:00","site visit","drag and flag",,"L. Beati",,,321.8,322,"321.9m"
"UKFS_003.20210907","UKFS_003","deciduousForest","UKFS_003.tickPlot.tck","US",39.053769,-95.187084,20.1,"WGS84","UKFS_003",160,"m","2021-09-07 18:28:00","site visit","drag and flag",,"L. Beati",,,322.2,322.6,"322.4m"
"UKFS_018.20210907","UKFS_018","grasslandHerbaceous","UKFS_018.tickPlot.tck","US",39.053205,-95.194658,20.1,"WGS84","UKFS_018",160,"m","2021-09-07 20:04:00","site visit","drag and flag",,"L. Beati",,,324.7,324.9,"324.8m"
"UKFS_004.20210909","UKFS_004","deciduousForest","UKFS_004.tickPlot.tck","US",39.043188,-95.201,20.1,"WGS84","UKFS_004",165,"m","2021-09-09 15:06:00","site visit","drag and flag",,"L. Beati",,,319.3,319.5,"319.4m"
"UKFS_030.20210909","UKFS_030","grasslandHerbaceous","UKFS_030.tickPlot.tck","US",39.045116,-95.213433,20.1,"WGS84","UKFS_030",160,"m","2021-09-09 17:07:00","site visit","drag",,"L. Beati",,,321.1,321.3,"321.2m"
"UKFS_002.20210909","UKFS_002","deciduousForest","UKFS_002.tickPlot.tck","US",39.045893,-95.207026,20.1,"WGS84","UKFS_002",160,"m","2021-09-09 17:46:00","site visit","drag",,"L. Beati",,,315.2,315.4,"315.3m"
"UKFS_004.20210927","UKFS_004","deciduousForest","UKFS_004.tickPlot.tck","US",39.043188,-95.201,20.1,"WGS84","UKFS_004",160,"m","2021-09-27 15:26:00","site visit","drag and flag",,"L. Beati",,,319.3,319.5,"319.4m"
"UKFS_002.20210927","UKFS_002","deciduousForest","UKFS_002.tickPlot.tck","US",39.045893,-95.207026,20.1,"WGS84","UKFS_002",160,"m","2021-09-27 16:48:00","site visit","drag",,"L. Beati",,,315.2,315.4,"315.3m"
"UKFS_030.20210927","UKFS_030","grasslandHerbaceous","UKFS_030.tickPlot.tck","US",39.045116,-95.213433,20.1,"WGS84","UKFS_030",160,"m","2021-09-27 17:38:00","site visit","drag",,"L. Beati",,,321.1,321.3,"321.2m"
"UKFS_018.20210928","UKFS_018","grasslandHerbaceous","UKFS_018.tickPlot.tck","US",39.053205,-95.194658,20.1,"WGS84","UKFS_018",160,"m","2021-09-28 14:52:00","site visit","drag and flag",,"L. Beati",,,324.7,324.9,"324.8m"
